subzip_id	n_files	n_dat_files	n_pdf_files	n_txt_files	n_readable_dat	n_bad_dat	total_size_bytes	lon_min	lon_max	lat_min	lat_max	depth_min	depth_max	depth_sign	contains_transit	cruise_id_guess	status	notes
KY06-01_leg1_bathymetry_dmo	10	6	4	0	6	0	126283807	139.163397	139.587017	34.915535	35.229487	86.4	1569.3	positive	False	KY06-01	ok	
KY06-01_leg2_bathymetry_dmo	9	5	4	0	5	0	84488363	139.11776	139.356507	34.790422	35.264069	106.18	1551.7	positive	False	KY06-01	ok	
KY06-02_bathymetry_dmo	8	4	4	0	4	0	20014950	137.442467	138.070007	33.848937	34.373664	636.7	2585.1	positive	False	KY06-02	ok	
KY06-03_leg1_bathymetry_dmo	5	1	4	0	1	0	2717229	139.547974	139.614632	34.800695	34.922905	561.97	1865.2	positive	False	KY06-03	ok	
KY06-04_bathymetry_dmo	9	5	4	0	5	0	15579834	136.02538	136.493295	33.526912	33.951279	234.95	1947.9	positive	False	KY06-04	ok	
KY06-05_bathymetry_dmo	10	6	4	0	6	0	142600261	138.653509	141.16656	30.199591	33.326713	214.72	3496.0	positive	False	KY06-05	ok	
KY06-06_bathymetry_dmo	5	1	4	0	1	0	7272032	138.58224	138.763722	34.664639	35.064744	337.11	1274.8	positive	False	KY06-06	ok	
KY06-07_bathymetry_dmo	7	3	4	0	3	0	7511355	136.772029	138.558456	33.5919	34.289813	1625.3	3705.3	positive	False	KY06-07	ok	
KY06-08_bathymetry_dmo	13	9	4	0	9	0	183357422	138.669634	141.16532	30.200053	33.289154	12.59	3581.5	positive	False	KY06-08	ok	
KY06-09_bathymetry_dmo	11	7	4	0	7	0	75523667	137.440792	142.626488	28.86707	30.164937	888.9	9662.6	positive	False	KY06-09	ok	
KY06-10_bathymetry_dmo	15	11	4	0	11	0	76419304	133.557435	143.054795	29.933706	34.975024	1041.4	9681.9	positive	False	KY06-10	ok	
KY06-11_bathymetry_dmo	9	5	4	0	5	0	35996356	139.240336	140.508063	29.768531	35.077689	122.85	2457.6	positive	False	KY06-11	ok	
KY06-12_bathymetry_dmo	9	5	4	0	5	0	23360519	133.158227	137.195271	29.979104	32.499086	731.45	5106.6	positive	False	KY06-12	ok	
KY06-13_leg1_bathymetry_dmo	15	11	4	0	11	0	171043771	136.01996	138.201038	32.480786	34.525116	154.15	4210.6	positive	False	KY06-13	ok	
KY06-13_leg2_bathymetry_dmo	9	5	4	0	5	0	80453298	136.119731	136.766079	33.711185	34.09813	127.86	1964.1	positive	False	KY06-13	ok	
KY06-14_bathymetry_dmo	10	6	4	0	6	0	78368891	138.638449	140.700832	31.406159	32.556641	568.93	3307.2	positive	False	KY06-14	ok	
KY07-01_bathymetry_dmo	10	6	4	0	6	0	39242172	136.511592	137.64219	31.992557	32.734338	3836.6	4550.7	positive	False	KY07-01	ok	
KY07-02_bathymetry_dmo	5	1	4	0	1	0	4429300	138.605797	138.68997	34.679451	35.056418	911.4	1873.0	positive	False	KY07-02	ok	
KY07-03_bathymetry_dmo	9	5	4	0	5	0	92500223	126.691205	127.085399	27.688441	27.898758	661.5	1533.0	positive	False	KY07-03	ok	
KY07-04_bathymetry_dmo	8	4	4	0	4	0	78518399	128.697273	129.448764	31.255205	31.780929	473.61	894.92	positive	False	KY07-04	ok	
KY07-05_leg1_bathymetry_dmo	6	2	4	0	2	0	3288741	139.357899	141.844729	34.992382	36.127204	1272.8	2108.5	positive	False	KY07-05	ok	
KY07-06_leg2_bathymetry_dmo	11	7	4	0	7	0	74424413	135.991321	136.742004	33.335695	33.907213	97.64	2098.3	positive	False	KY07-06	ok	
KY07-07_bathymetry_dmo	22	18	4	0	18	0	501029016	140.736236	143.002009	21.500052	30.658447	102.21	4586.9	positive	False	KY07-07	ok	
KY07-08_bathymetry_dmo	8	4	4	0	4	0	10841825	136.561733	138.568231	33.700542	34.30013	1526.0	3732.4	positive	False	KY07-08	ok	
KY07-09_bathymetry_dmo	8	4	4	0	4	0	19160178	137.920121	139.011368	31.136781	32.101632	1279.0	4179.3	positive	False	KY07-09	ok	
KY07-11_bathymetry_dmo	17	13	4	0	13	0	163818846	136.17892	137.05261	32.943826	33.980957	122.53	4681.9	positive	False	KY07-11	ok	
KY07-12_bathymetry_dmo	6	2	4	0	2	0	3513410	144.440909	145.227717	32.24268	32.382921	5492.8	6000.5	positive	False	KY07-12	ok	
KY07-14_bathymetry_dmo	10	6	4	0	6	0	54215953	139.258684	141.130231	34.566975	35.313831	67.8	3131.0	positive	False	KY07-14	ok	
KY07-15_bathymetry_dmo	22	18	4	0	18	0	438749708	140.62392	142.47991	24.141673	31.969397	186.3	7128.2	positive	False	KY07-15	ok	
KY08-01_leg2_bathymetry_dmo	7	3	4	0	3	0	21695250	126.7079614	127.0317866	27.6507749	27.9477756	886.0	1529.7	positive	False	KY08-01	ok	
KY08-01_leg3_bathymetry_dmo	6	2	4	0	2	0	9121199	126.8849444	126.974292	27.7407928	27.8306247	653.68	1509.1	positive	False	KY08-01	ok	
KY08-02_bathymetry_dmo	17	13	4	0	13	0	178247992	138.71923	144.250506	25.677791	35.005583	852.9	5223.0	positive	False	KY08-02	ok	
KY08-03_leg1_bathymetry_dmo	15	11	4	0	11	0	103857988	136.231603	136.916252	33.358604	33.916575	626.87	2109.9	positive	False	KY08-03	ok	
KY08-03_leg2_bathymetry_dmo	15	11	4	0	11	0	66784521	136.266526	136.875283	32.986146	33.910746	202.93	4765.9	positive	False	KY08-03	ok	
KY08-03_leg3_bathymetry_dmo	9	5	4	0	5	0	29466161	136.327519	136.868342	32.865089	33.757338	1719.3	11879.0	positive	False	KY08-03	ok	
KY08-04_bathymetry_dmo	12	8	4	0	8	0	145995317	135.692527	141.889093	31.566961	31.800197	624.43	6918.1	positive	False	KY08-04	ok	
KY08-05_bathymetry_dmo	7	3	4	0	3	0	6408039	136.55572	138.55795	33.54257	34.287971	1616.1	3695.4	positive	False	KY08-05	ok	
KY08-06_bathymetry_dmo	10	6	4	0	6	0	133199862	136.429764	137.0626	32.913356	33.548646	1706.2	4469.3	positive	False	KY08-06	ok	
KY08-08_bathymetry_dmo	12	8	4	0	8	0	127499414	139.192311	141.026714	32.288153	32.511195	256.02	3558.0	positive	False	KY08-08	ok	
KY08-11_bathymetry_dmo	8	4	4	0	4	0	58018572	136.551269	136.988431	33.011845	33.442541	1763.8	4831.3	positive	False	KY08-11	ok	
KY08-E03_bathymetry_dmo	9	5	4	0	5	0	83251233	141.081095	142.099454	27.326014	32.211518	36.81	4540.1	positive	False	KY08-E03	ok	
KY08-E04_bathymetry_dmo	17	13	4	0	13	0	141504024	137.832171	138.683268	29.195681	35.048123	489.36	4229.7	positive	False	KY08-E04	ok	
KY09-01_leg1_bathymetry_dmo	24	20	4	0	20	0	345484959	115.321079	143.578711	-8.698589	35.040922	39.05	7735.5	positive	False	KY09-01	ok	
KY09-01_leg2_bathymetry_dmo	23	19	4	0	19	0	390077524	89.809732	115.079585	-8.895356	0.064081	106.37	6707.1	positive	False	KY09-01	ok	
KY09-01_leg3_bathymetry_dmo	21	17	4	0	17	0	256954216	136.678473	143.26643	-0.005027	34.752129	328.99	10265.3	positive	False	KY09-01	ok	
KY09-02_bathymetry_dmo	10	6	4	0	6	0	96862594	135.621194	139.30762	33.39908	35.08173	41.64	3721.4	positive	False	KY09-02	ok	
KY09-03_bathymetry_dmo	16	12	4	0	12	0	147044663	139.963895	149.382119	34.851552	40.886127	106.61	9737.0	positive	False	KY09-03	ok	
KY09-04_bathymetry_dmo	8	4	4	0	4	0	84302464	139.521231	140.384975	32.23709	34.743023	169.81	2334.3	positive	False	KY09-04	ok	
KY09-05_bathymetry_dmo	9	5	4	0	5	0	60547692	138.673697	141.341807	36.164484	42.12451	113.69	3730.1	positive	False	KY09-05	ok	
KY09-06_bathymetry_dmo	17	13	4	0	13	0	230299837	136.147692	148.276142	35.738088	41.773961	54.36	8139.4	positive	False	KY09-06	ok	
KY09-07_bathymetry_dmo	11	7	4	0	7	0	57875452	140.141654	146.732752	32.277864	38.106344	275.61	9358.7	positive	False	KY09-07	ok	
KY09-08_leg1_bathymetry_dmo	11	7	4	0	7	0	111446275	139.789464	142.595663	27.868855	30.602111	987.4	9322.3	positive	False	KY09-08	ok	
KY09-08_leg2_bathymetry_dmo	7	3	4	0	3	0	35210585	138.567655	139.030279	27.63402	31.814424	324.93	4009.6	positive	False	KY09-08	ok	
KY09-09_leg1_bathymetry_dmo	10	6	4	0	6	0	217165252	93.25491	94.133715	3.832622	4.965747	294.21	2503.8	positive	False	KY09-09	ok	
KY09-09_leg2_bathymetry_dmo	11	7	4	0	7	0	71098304	89.933772	95.072423	-8.063028	0.20659	89.0	95.0	positive	False	KY09-09	ok	
KY09-10_bathymetry_dmo	11	7	4	0	7	0	117783245	139.786569	142.598654	27.866697	30.595261	774.1	6441.3	positive	False	KY09-10	ok	
KY09-E01_bathymetry_dmo	16	12	4	0	12	0	275213112	131.573374	133.56542	30.729787	32.545202	622.58	3596.8	positive	False	KY09-E01	ok	
KY10-01_bathymetry_dmo	7	3	4	0	3	0	41066117	138.53292	139.518242	34.5503	35.082396	12.25	1686.8	positive	False	KY10-01	ok	
KY10-02_bathymetry_dmo	20	16	4	0	16	0	156466000	132.911859	134.611959	31.482567	33.053493	96.86	5615.4	positive	False	KY10-02	ok	
KY10-03_bathymetry_dmo	8	4	4	0	4	0	26936399	136.234981	136.80736	33.357249	33.818007	1875.0	2091.2	positive	False	KY10-03	ok	
KY10-04_bathymetry_dmo	5	1	4	0	1	0	7114536	139.122003	139.314208	34.990899	35.131102	73.21	1356.7	positive	False	KY10-04	ok	
KY10-05_bathymetry_dmo	17	13	4	0	13	0	145448841	137.699994	139.426086	21.803701	31.945701	1989.9	5605.6	positive	False	KY10-05	ok	
KY10-06_bathymetry_dmo	8	4	4	0	4	0	65875121	139.718139	140.4129983	32.352817	34.785228	170.78	2444.3	positive	True	KY10-06	ok	
KY10-07_bathymetry_dmo	14	10	4	0	10	0	102337269	135.881273	139.206852	32.662701	34.741363	91.42	4669.9	positive	True	KY10-07	ok	
KY10-08_leg1_bathymetry_dmo	24	20	4	0	20	0	119412279	136.243204	138.737173	33.029245	34.546012	222.8	4439.6	positive	True	KY10-08	ok	
KY10-10_bathymetry_dmo	19	15	4	0	15	0	80396255	141.271174	149.382192	35.669014	41.266973	565.73	8037.8	positive	True	KY10-10	ok	
KY10-11_leg1_bathymetry_dmo	8	4	4	0	4	0	13209313	139.115215	139.44108	34.970295	35.052126	61.71	1525.1	positive	True	KY10-11	ok	
KY10-11_leg2_bathymetry_dmo	7	3	4	0	3	0	10937481	139.12076	139.168063	34.975389	35.027974	78.59	290.54	positive	False	KY10-11	ok	
KY10-12_bathymetry_dmo	12	8	4	0	8	0	70231720	135.14125	139.599226	33.384668	35.099581	75.98	3506.0	positive	True	KY10-12	ok	
KY10-13_bathymetry_dmo	37	33	4	0	33	0	347117461	137.058725	141.855559	20.028194	35.04654	120.98	5891.2	positive	True	KY10-13	ok	
KY10-14_bathymetry_dmo	10	6	4	0	6	0	48112450	136.557813	141.091369	32.642962	35.005836	28.76	5873.5	positive	True	KY10-14	ok	
KY10-15_bathymetry_dmo	18	14	4	0	14	0	92125090	136.025315	139.671098	32.692618	35.051633	60.92	4659.1	positive	True	KY10-15	ok	
KY11-01_leg1_bathymetry_dmo	6	2	4	0	2	0	9137144	139.192372	139.584739	34.987145	35.151521	85.82	1544.6	positive	True	KY11-01	ok	
KY11-02_leg1_bathymetry_dmo	12	8	4	0	8	0	147893895	127.65214	139.667025	25.44675	35.072634	218.18	7066.5	positive	True	KY11-02	ok	
KY11-02_leg2_bathymetry_dmo	7	3	4	0	3	0	31801429	126.906187	127.891857	26.166225	27.56673	46.37	1655.1	positive	True	KY11-02	ok	
KY11-02_leg3_bathymetry_dmo	8	4	4	0	4	0	76175234	126.836642	127.592499	26.33159	28.002319	332.58	1726.6	positive	True	KY11-02	ok	
KY11-02_leg4_bathymetry_dmo	12	8	4	0	8	0	107285098	127.888169	141.063707	26.760898	34.767134	26.8	5970.9	positive	True	KY11-02	ok	
KY11-03_bathymetry_dmo	15	11	4	0	11	0	73749280	136.274342	139.521995	33.034199	34.993288	34.63	3924.2	positive	True	KY11-03	ok	
KY11-06_leg1_bathymetry_dmo	12	8	4	0	8	0	98178985	136.079787	139.273919	32.907888	34.827513	63.68	4487.2	positive	True	KY11-06	ok	
KY11-06_leg2_bathymetry_dmo	13	9	4	0	9	0	64183365	136.049409	138.296424	32.980383	34.39748	62.77	4380.1	positive	True	KY11-06	ok	
KY11-07_leg1_bathymetry_dmo	10	6	4	0	6	0	55530253	135.053261	139.321854	33.290952	34.886544	38.72	2813.9	positive	True	KY11-07	ok	
KY11-07_leg2_bathymetry_dmo	7	3	4	0	3	0	27743770	139.201449	139.451956	34.976249	35.211325	471.72	1554.8	positive	False	KY11-07	ok	
KY11-08_bathymetry_dmo	10	6	4	0	6	0	43399991	136.514552	139.555525	33.454612	35.176462	216.59	3523.0	positive	True	KY11-08	ok	
KY11-09_bathymetry_dmo	10	6	4	0	6	0	77464003	135.977568	139.540492	32.624374	34.957431	57.13	4765.3	positive	True	KY11-09	ok	
KY11-10_bathymetry_dmo	5	1	4	0	1	0	3345641	139.406691	139.68168	35.059644	35.09353	233.87	1173.5	positive	True	KY11-10	ok	
KY11-11_bathymetry_dmo	27	23	4	0	23	0	275000527	137.750554	142.21221	22.944906	35.063907	73.06	6121.9	positive	True	KY11-11	ok	
KY11-E02_bathymetry_dmo	13	9	4	0	9	0	122614768	139.2694	143.009543	27.535628	34.818826	156.55	6930.718	positive	True	KY11-E02	ok	
KY11-E05_bathymetry_dmo	31	27	4	0	27	0	228996847	140.989019	144.271376	35.668217	38.353462	11.91	7612.2	positive	True	KY11-E05	ok	
KY11-E06_bathymetry_dmo	9	5	4	0	5	0	29683785	141.051666	142.225463	35.831159	41.184245	100.32	1218.5	positive	True	KY11-E06	ok	
KY11-E07_bathymetry_dmo	7	3	4	0	3	0	5881099	138.612453	138.663321	34.795876	35.030367	1110.4	1717.8	positive	False	KY11-E07	ok	
KY12-01_leg1_bathymetry_dmo	17	13	4	0	13	0	58648867	134.609309	138.616454	32.119942	34.576368	43.55	4734.5	positive	True	KY12-01	ok	
KY12-01_leg2_bathymetry_dmo	11	7	4	0	7	0	105644217	134.21694	136.98634	32.590587	34.223434	213.68	10962.3	positive	True	KY12-01	ok	
KY12-02_bathymetry_dmo	16	12	4	0	12	0	120302547	135.999144	139.49943	32.608421	34.98393	24.9	4595.6	positive	True	KY12-02	ok	
KY12-06_bathymetry_dmo	7	3	4	0	3	0	44393513	134.981592	139.282586	33.236819	34.869965	27.33	2693.2	positive	True	KY12-06	ok	
KY12-07_bathymetry_dmo	9	5	4	0	5	0	51516948	135.049688	139.461205	33.277693	34.63245	70.23	3835.6	positive	True	KY12-07	ok	
KY12-08_bathymetry_dmo	33	29	4	0	29	0	437893726	89.964151	139.41819	-8.107449	34.930489	11.32	10934.3	positive	True	KY12-08	ok	
KY12-09_bathymetry_dmo	20	16	4	0	16	0	157663454	134.244426	139.496021	32.595685	34.97551	44.374	4736.6	positive	True	KY12-09	ok	
KY12-10_bathymetry_dmo	13	9	4	0	9	0	131563567	137.808375	142.36577	34.817906	41.643726	47.02	2617.0	positive	True	KY12-10	ok	
KY12-11_bathymetry_dmo	20	16	4	0	16	0	111935289	134.365293	139.590419	32.5928	35.011075	53.67	4798.4	positive	True	KY12-11	ok	
KY12-12_leg1_bathymetry_dmo	6	2	4	0	2	0	8356221	139.186343	139.725311	34.991504	35.088555	66.41	1536.7	positive	True	KY12-12	ok	
KY12-12_leg2_bathymetry_dmo	6	2	4	0	2	0	7263673	139.149216	139.689597	34.981598	35.117704	67.24	1544.8	positive	True	KY12-12	ok	
KY12-13_bathymetry_dmo	11	7	4	0	7	0	66732236	139.637063	140.313006	30.529799	34.876164	10.93	2208.5	positive	True	KY12-13	ok	
KY12-14_bathymetry_dmo	13	9	4	0	9	0	31180209	136.125107	138.757398	32.786007	34.58686	45.18	4542.0	positive	True	KY12-14	ok	
KY12-15_bathymetry_dmo	8	4	4	0	4	0	20751359	136.572359	138.473437	33.488369	34.14231	287.97	3920.7	positive	True	KY12-15	ok	
KY12-16_bathymetry_dmo	16	12	4	0	12	0	133666588	138.937533	146.931215	25.550991	34.740995	92.44	11007.3	positive	True	KY12-16	ok	
KY13-01_bathymetry_dmo	7	3	4	0	3	0	7223535	139.175737	139.803467	34.989136	35.081711	81.55	1548.3	positive	True	KY13-01	ok	
KY13-02_bathymetry_dmo	39	35	4	0	35	0	192354446	136.010676	139.634464	33.03807	35.071973	28.53	3863.3	positive	True	KY13-02	ok	
KY13-03_bathymetry_dmo	10	6	4	0	6	0	15214367	139.123842	139.685813	34.988294	35.171827	85.55	1515.7	positive	True	KY13-03	ok	
KY13-06_bathymetry_dmo	8	4	4	0	4	0	34580506	135.313056	139.190907	33.28428	34.906202	38.286	3891.161	positive	True	KY13-06	ok	
KY13-07_bathymetry_dmo	10	6	4	0	6	0	74980221	135.094757	141.859885	33.380846	34.848466	75.905	9358.854	positive	True	KY13-07	ok	
KY13-08_leg1_bathymetry_dmo	18	14	4	0	14	0	131407121	134.493871	139.536172	32.523336	35.004688	50.095	4887.212	positive	True	KY13-08	ok	
KY13-08_leg2_bathymetry_dmo	24	20	4	0	20	0	180877743	134.485897	139.73708	32.750587	35.085502	67.608	4487.946	positive	True	KY13-08	ok	
KY13-09_bathymetry_dmo	20	16	4	0	16	0	114719836	140.460038	146.565701	32.232762	38.19015	120.059	9503.049	positive	True	KY13-09	ok	
KY13-10_bathymetry_dmo	17	13	4	0	13	0	122403770	139.47375	146.765435	34.366553	37.441177	63.998	9095.067	positive	True	KY13-10	ok	
KY13-11_bathymetry_dmo	12	8	4	0	8	0	88144006	133.605702	139.037635	31.533932	34.485785	170.789	4937.698	positive	True	KY13-11	ok	
KY13-13_bathymetry_dmo	5	1	4	0	1	0	12053957	139.731965	140.713426	34.827889	34.956863	39.666	2503.156	positive	True	KY13-13	ok	
KY13-14_leg1_bathymetry_dmo	5	1	4	0	1	0	10543107	138.830387	139.724397	34.361318	34.994454	37.461	1847.833	positive	True	KY13-14	ok	
KY13-15_bathymetry_dmo	13	9	4	0	9	0	74124606	138.381925	139.579696	34.577449	35.153123	13.048	2286.289	positive	True	KY13-15	ok	
KY13-16_bathymetry_dmo	14	10	4	0	10	0	113788456	133.101753	139.541349	31.142814	35.054901	22.943	5378.323	positive	True	KY13-16	ok	
KY13-17_bathymetry_dmo	9	5	4	0	5	0	82396869	134.474083	138.541604	32.584034	34.566828	37.903	3040.463	positive	True	KY13-17	ok	
KY13-E02_bathymetry_dmo	13	9	4	0	9	0	176331532	127.027929	138.826973	26.445027	34.497406	58.164	2904.252	positive	True	KY13-E02	ok	
KY13-E05_bathymetry_dmo	7	3	4	0	3	0	16082348	140.412213	142.277695	34.912327	35.167513	326.176	8610.484	positive	True	KY13-E05	ok	
KY14-01_bathymetry_dmo	11	7	4	0	7	0	135940385	126.860936	139.361053	26.882011	35.005549	23.867	2688.754	positive	True	KY14-01	ok	
KY14-02_bathymetry_dmo	7	3	4	0	3	0	32777941	122.728027	126.027949	24.845157	25.611907	146.123	2298.02	positive	True	KY14-02	ok	
KY14-03_bathymetry_dmo	14	10	4	0	10	0	136158624	123.383131	137.364286	23.546066	34.107065	77.693	4775.776	positive	True	KY14-03	ok	
KY14-04_bathymetry_dmo	14	10	4	0	10	0	122207269	134.471228	138.230367	33.160139	34.568641	75.483	2233.466	positive	True	KY14-04	ok	
KY14-05_bathymetry_dmo	17	13	4	0	13	0	77967845	141.246424	145.162262	35.48091	39.155806	205.625	7912.529	positive	True	KY14-05	ok	
KY14-06_bathymetry_dmo	6	2	4	0	2	0	15921833	136.527555	137.019505	32.961673	33.579129	1680.705	4373.05	positive	False	KY14-06	ok	
KY14-07_bathymetry_dmo	20	16	4	0	16	0	204344206	132.102647	139.149756	30.750584	34.515266	164.747	4963.898	positive	True	KY14-07	ok	
KY14-08_bathymetry_dmo	6	2	4	0	2	0	43319381	137.459339	139.546785	33.497146	35.023298	22.931	4054.499	positive	True	KY14-08	ok	
KY14-09_bathymetry_dmo	14	10	4	0	10	0	89033322	140.327826	145.841143	27.970446	37.229868	210.462	9461.487	positive	True	KY14-09	ok	
KY14-11_leg1_bathymetry_dmo	11	7	4	0	7	0	103990716	134.508457	139.661932	32.738783	35.090273	20.731	4472.504	positive	True	KY14-11	ok	
KY14-11_leg2_bathymetry_dmo	13	9	4	0	9	0	152685987	135.219718	139.646065	32.768257	34.855335	54.506	3908.165	positive	True	KY14-11	ok	
KY14-13_bathymetry_dmo	29	25	4	0	25	0	322427825	134.551981	139.436436	32.658142	35.009654	287.529	4890.161	positive	True	KY14-13	ok	
KY14-14_leg1_bathymetry_dmo	14	10	4	0	10	0	91001909	134.519523	139.402781	32.681957	34.932761	93.136	4264.268	positive	True	KY14-14	ok	
KY14-14_leg2_bathymetry_dmo	14	10	4	0	10	0	120993443	133.978357	139.227622	32.744145	35.10175	51.523	2854.867	positive	True	KY14-14	ok	
KY14-16_bathymetry_dmo	7	3	4	0	3	0	6340302	138.591808	138.689101	34.770317	35.080999	541.541	1734.603	positive	False	KY14-16	ok	
KY14-E02_leg1_bathymetry_dmo	18	14	4	0	14	0	162009725	141.398768	144.279069	36.906108	41.512625	40.287	9174.948	positive	True	KY14-E02	ok	
KY14-E02_leg2_bathymetry_dmo	18	14	4	0	14	0	160161918	141.057992	144.819846	35.80282	40.619895	127.585	7751.772	positive	True	KY14-E02	ok	
KY15-01_bathymetry_dmo	8	4	4	0	4	0	10367041	138.57222	138.711967	34.615719	35.054019	895.365	2397.732	positive	False	KY15-01	ok	
KY15-02_bathymetry_dmo	5	1	4	0	1	0	2662946	139.337265	139.391721	35.06084	35.108156	878.321	1467.985	positive	False	KY15-02	ok	
KY15-03_bathymetry_dmo	5	1	4	0	1	0	2292236	139.208411	139.220293	35.071343	35.118193	529.457	1065.295	positive	False	KY15-03	ok	
KY15-07_bathymetry_dmo	6	2	4	0	2	0	36589674	139.628753	139.936362	31.949118	34.660842	155.981	1790.614	positive	True	KY15-07	ok	
KY15-08_bathymetry_dmo	9	5	4	0	5	0	75447187	141.470976	142.340429	37.486936	39.416166	136.748	927.815	positive	False	KY15-08	ok	
KY15-11_bathymetry_dmo	7	3	4	0	3	0	48887454	141.277926	143.488169	35.73153	38.474125	693.186	7048.346	positive	True	KY15-11	ok	
KY15-12_bathymetry_dmo	7	3	4	0	3	0	44112081	139.214747	141.576149	33.411214	34.985188	741.873	6815.025	positive	True	KY15-12	ok	
KY15-14_bathymetry_dmo	32	28	4	0	28	0	246341260	141.268482	145.147757	35.915943	41.24387	334.803	10855.6	positive	True	KY15-14	ok	
KY15-15_bathymetry_dmo	8	4	4	0	4	0	52840566	138.580033	140.387307	32.405912	35.057075	98.834	2125.944	positive	True	KY15-15	ok	
KY15-E03_bathymetry_dmo	5	1	4	0	1	0	2221487	137.362012	137.421561	33.514455	33.569012	2913.249	3558.23	positive	False	KY15-E03	ok	
KY15-E04_bathymetry_dmo	6	2	4	0	2	0	15957201	140.005	140.357681	32.376648	32.834753	694.01	2047.482	positive	False	KY15-E04	ok	
MR00-K01_bathymetry_dmo	34	31	3	0	31	0	381057184	141.498114	165.565356	32.409462	50.053008	77.12	11000.0	positive	False	MR00-K01	ok	
MR00-K03_bathymetry_dmo	36	32	4	0	32	0	427342295	141.774557	159.959921	41.09556	49.771636	42.3	9871.0	positive	False	MR00-K03	ok	
MR00-K04_bathymetry_dmo	15	11	4	0	11	0	327948189	139.685287	142.862313	12.363916	40.502715	19.66	7393.5	positive	False	MR00-K04	ok	
MR00-K05_bathymetry_dmo	22	18	4	0	18	0	245599620	139.950238	152.652455	29.975677	41.342761	667.0	9061.1	positive	False	MR00-K05	ok	
MR00-K06_bathymetry_dmo	44	41	3	0	35	6	1607542710	-163.687447	167.65532	41.006621	166.961347	27.18	8576.0	positive	False	MR00-K06	partial_bad	
MR00-K07_leg1_bathymetry_dmo	18	14	4	0	14	0	232881334	109.178354	146.889982	-0.097242	41.360066	135.23	8601.9	positive	False	MR00-K07	ok	
MR00-K07_leg2_bathymetry_dmo	14	10	4	0	10	0	256498532	89.721483	103.337863	-6.477473	10.053023	52.74	9392.0	positive	False	MR00-K07	ok	
MR00-K07_leg3_bathymetry_dmo	9	5	4	0	5	0	106938923	131.031642	138.252433	1.855878	7.594532	570.1	6506.4	positive	False	MR00-K07	ok	
MR00-K07_leg4_bathymetry_dmo	10	6	4	0	6	0	122273283	134.291757	139.162452	8.027925	33.480738	338.9	9991.0	positive	False	MR00-K07	ok	
MR00-K08_bathymetry_dmo	45	41	4	0	40	1	897750764	-180.009594	179.72414	-0.188897	41.533028	88.93	10000.0	positive	False	MR00-K08	partial_bad	
MR01-K02_bathymetry_dmo	18	14	4	0	14	0	258851363	140.36895	152.537699	29.931092	41.541807	114.96	9354.4	positive	False	MR01-K02	ok	
MR01-K03_bathymetry_dmo	48	44	4	0	44	0	887509211	141.954437	170.508728	25.886564	50.090654	554.8	9780.3	positive	False	MR01-K03	ok	
MR01-K04_leg1_bathymetry_dmo	37	33	4	0	32	1	671086485	-180.020252	179.520222	29.94259	54.620371	41.6	9933.0	positive	False	MR01-K04	partial_bad	
MR01-K04_leg2_bathymetry_dmo	21	17	4	0	16	1	538106135	-179.385463	180.016957	40.704491	59.004081	9.65	9979.0	positive	False	MR01-K04	partial_bad	
MR01-K05_leg1_bathymetry_dmo	24	20	4	0	20	0	484905047	126.638524	142.519702	-0.124851	41.154175	119.9	9898.5	positive	False	MR01-K05	ok	
MR01-K05_leg2_bathymetry_dmo	21	17	4	0	17	0	404394786	89.864057	134.437724	-10.043756	7.819101	180.89	6742.5	positive	False	MR01-K05	ok	
MR01-K05_leg3_bathymetry_dmo	9	5	4	0	5	0	111836752	133.991969	138.182952	1.783585	7.621333	423.6	7216.9	positive	False	MR01-K05	ok	
MR01-K05_leg4_bathymetry_dmo	9	5	4	0	5	0	106266270	134.755904	139.101644	7.850702	33.063721	252.2	7418.7	positive	False	MR01-K05	ok	
MR02-K02_bathymetry_dmo	13	9	4	0	9	0	138522770	142.386156	156.014508	7.924591	41.279588	1204.0	8032.2	positive	False	MR02-K02	ok	
MR02-K03_bathymetry_dmo	30	26	4	0	26	0	695342108	127.948379	150.118133	25.288165	41.428797	208.25	10000.0	positive	False	MR02-K03	ok	
MR02-K04_leg2_bathymetry_dmo	28	24	4	0	24	0	536334907	89.911538	142.524134	-9.758918	39.920215	178.87	9253.2	positive	False	MR02-K04	ok	
MR02-K05_leg2_bathymetry_dmo	26	22	4	0	22	0	321505882	-166.791636	165.407865	38.932891	54.074776	78.66	9932.0	positive	False	MR02-K05	ok	
MR02-K06_leg1_bathymetry_dmo	12	8	4	0	8	0	191674184	138.059875	144.316794	1.961604	39.600811	785.8	10000.0	positive	False	MR02-K06	ok	
MR02-K06_leg2_bathymetry_dmo	29	25	4	0	25	0	740067904	144.772821	156.184684	-5.111015	13.00886	1014.7	9971.0	positive	False	MR02-K06	ok	
MR02-K06_leg3_bathymetry_dmo	23	19	4	0	19	0	348255085	-179.597804	179.936948	-0.226079	20.698512	4.8	10000.0	positive	False	MR02-K06	ok	
MR02-K06_leg4_bathymetry_dmo	15	11	4	0	11	0	115219188	-179.780365	179.938536	21.256821	39.277044	41.0	7277.7	positive	False	MR02-K06	ok	
MR03-K02_bathymetry_dmo	18	14	4	0	14	0	265313447	139.904854	171.753904	9.541129	34.805869	350.27	10091.0	positive	False	MR03-K02	ok	
